1981-10-20	289.843426883
1981-10-21	289.843426883
1981-10-22	289.901931649
1981-10-23	290.003053435
1981-10-26	290.003053435
1981-10-27	289.626307922
1981-10-28	289.901449275
1981-10-29	289.68914956
1981-10-30	289.901449275
1981-11-02	289.901449275
1981-11-03	289.68914956
1981-11-04	289.78313253
1981-11-05	289.711507293
1981-11-06	290.009661836
1981-11-09	289.777777778
1981-11-10	289.716088328
1981-11-11	289.619631902
1981-11-12	289.901931649
1981-11-13	289.9456
1981-11-16	289.711507293
1981-11-17	289.777777778
1981-11-18	289.619631902
1981-11-19	289.619631902
1981-11-20	290.003053435
1981-11-23	289.9456
1981-11-24	290.009661836
1981-11-25	289.716088328
1981-11-27	289.619631902
1981-11-30	289.943925234
1981-12-01	289.943925234
1981-12-02	289.780525502
1981-12-03	290.006269592
1981-12-04	290.003053435
1981-12-07	289.842424242
1981-12-08	289.780525502
1981-12-09	289.619631902
1981-12-10	289.619631902
1981-12-11	289.780525502
1981-12-14	289.9456
1981-12-15	289.943925234
1981-12-16	289.901931649
1981-12-17	289.755829904
1981-12-18	289.865652725
1981-12-21	289.864900662
1981-12-22	289.625
1981-12-23	289.619174434
1981-12-24	289.864900662
1981-12-28	289.955555556
1981-12-29	289.613079019
1981-12-30	289.67539267
1981-12-31	289.67539267
1982-01-04	289.812911726
1982-01-05	289.955555556
1982-01-06	289.752808989
1982-01-07	290.003053435
1982-01-08	289.632653061
1982-01-11	289.943925234
1982-01-12	290.009661836
1982-01-13	289.711507293
1982-01-14	289.780525502
1982-01-15	289.901449275
1982-01-18	289.957325747
1982-01-19	289.632653061
1982-01-20	289.693848355
1982-01-21	289.752808989
1982-01-22	289.698324022
1982-01-25	289.844380403
1982-01-26	289.626307922
1982-01-27	289.901931649
1982-01-28	289.844380403
1982-01-29	289.957325747
1982-02-01	289.844380403
1982-02-02	289.693848355
1982-02-03	289.693848355
1982-02-04	289.68914956
1982-02-05	289.68914956
1982-02-08	290.006269592
1982-02-09	290.006269592
1982-02-10	289.780525502
1982-02-11	290.006269592
1982-02-12	289.780525502
1982-02-16	289.716088328
1982-02-17	289.943925234
1982-02-18	289.619631902
